count,pt1_lat,pt1_lon,pt2_lat,pt2_lon
690,41.2356,-8.67806,50.4592,4.45382
690,45.4494,9.2783,51.1481,-0.190278
690,43.6291,1.36382,48.5383,7.62823
690,40.1281,32.995,41.2753,28.7519
689,43.6291,1.36382,50.4592,4.45382
688,38.7813,-9.13592,52.1657,20.9671
688,35.8575,14.4775,48.1103,16.5697
688,42.4317,14.1811,45.66546,9.69948
688,40.4719,-3.56264,60.3172,24.9633
687,40.8986,29.3092,50.1008,14.26
687,41.2971,2.07846,52.8311,-1.32806
687,38.7813,-9.13592,59.6519,17.9186
686,51.885,0.235,57.6628,12.2798
685,46.2381,6.10895,52.4539,-1.74803
684,49.6233,6.20444,53.6304,9.98823
683,45.5053,12.3519,49.6233,6.20444
683,51.1481,-0.190278,51.8413,-8.49111
682,50.8356,-0.297222,50.9503,-1.3568
682,41.2356,-8.67806,51.8747,-0.368333
680,43.6839,10.3927,50.0333,8.57056
679,55.4372,-5.68639,55.8719,-4.43306
679,41.2971,2.07846,44.8184,20.3091
678,40.4719,-3.56264,51.3827,-2.71909
678,41.2971,2.07846,43.4393,5.22142
678,50.9503,-1.3568,52.3086,4.76389
677,38.2822,-0.558156,47.5986,7.5291
677,50.1008,14.26,50.4592,4.45382
677,38.2822,-0.558156,47.59,7.52916
677,37.0144,-7.96591,46.2381,6.10895
676,39.5517,2.73881,43.4393,5.22142
676,52.3086,4.76389,52.8311,-1.32806
674,36.4054,28.0862,52.3086,4.76389
674,45.6484,12.1944,53.4213,-6.27007
673,44.5711,26.085,50.9014,4.48444
672,55.6179,12.656,56.2975,9.12463
672,53.6304,9.98823,53.8054,10.7192
672,46.9141,7.49715,46.9386,8.2841
670,41.8003,12.2389,53.3537,-2.27495
669,33.3675,-7.58997,43.4393,5.22142
669,54.3776,18.4662,58.7886,16.9122
669,43.6839,10.3927,51.4775,-0.461389
668,45.6306,8.72811,53.6304,9.98823
668,44.5711,26.085,45.6306,8.72811
667,38.8729,1.37312,55.0375,-1.69167
666,41.2356,-8.67806,52.3514,13.4939
665,41.8003,12.2389,43.4393,5.22142
665,36.7933,27.0917,50.0333,8.57056
665,49.4347,-2.60194,51.3827,-2.71909
664,51.8747,-0.368333,52.1809,-9.52378
664,36.4054,28.0862,55.6179,12.656
664,52.92,-1.07917,53.093,-0.166014
664,47.6713,9.51149,47.9888,10.2395
662,46.2237,14.4576,47.4647,8.54917
661,53.6304,9.98823,54.3776,18.4662
661,40.4719,-3.56264,59.6519,17.9186
661,52.6484,0.550692,52.6758,1.28278
660,52.3426,0.772939,52.6758,1.28278
659,51.6141,8.61632,52.1346,7.68483
659,33.3675,-7.58997,51.4775,-0.461389
659,49.2081,-2.19528,53.3537,-2.27495
659,37.0144,-7.96591,52.3514,13.4939
658,46.2381,6.10895,51.3308,0.0325
657,40.8986,29.3092,46.2381,6.10895
657,49.6233,6.20444,53.4213,-6.27007
656,33.3675,-7.58997,43.6291,1.36382
656,38.8729,1.37312,52.3514,13.4939
656,45.2008,7.64963,50.0333,8.57056
656,36.4054,28.0862,52.4539,-1.74803
656,44.5354,11.2887,51.4239,12.2364
656,52.8311,-1.32806,54.6181,-5.8725
655,36.6749,-4.49911,60.3172,24.9633
655,39.5517,2.73881,49.2146,7.10951
655,45.5053,12.3519,53.4213,-6.27007
655,48.7231,2.35944,51.3827,-2.71909
654,47.4647,8.54917,47.485,9.56077
653,45.5053,12.3519,53.3537,-2.27495
653,38.8729,1.37312,50.9014,4.48444
651,44.8283,-0.715556,47.5986,7.5291
651,48.5383,7.62823,52.3086,4.76389
651,44.8283,-0.715556,47.59,7.52916
649,52.8311,-1.32806,53.3537,-2.27495
649,38.8729,1.37312,51.9569,4.43722
649,45.6484,12.1944,52.3514,13.4939
649,42.6967,23.4114,51.4501,5.37453
648,40.5197,22.9709,48.3538,11.7861
648,42.6967,23.4114,44.5711,26.085
646,49.0097,2.54778,55.8719,-4.43306
646,41.2971,2.07846,51.9569,4.43722
646,49.2081,-2.19528,51.8369,-1.32
646,47.485,9.56077,48.1103,16.5697
645,50.7077,8.08297,50.8659,7.14274
645,50.8659,7.14274,55.6179,12.656
645,46.2237,14.4576,52.1657,20.9671
644,57.6628,12.2798,60.2934,5.21814
641,36.6749,-4.49911,52.4539,-1.74803
641,47.2602,11.344,52.3086,4.76389
641,48.5303,-4.15164,49.0097,2.54778
639,38.8729,1.37312,53.8659,-1.66057
638,44.8184,20.3091,51.2895,6.76678
638,33.3675,-7.58997,52.3086,4.76389
638,41.2971,2.07846,42.6967,23.4114
637,60.2934,5.21814,60.3172,24.9633
637,53.4213,-6.27007,59.6519,17.9186
637,52.3086,4.76389,58.8767,5.63778
637,44.5711,26.085,50.1008,14.26
636,51.4775,-0.461389,52.4611,9.68508
635,51.1481,-0.190278,52.702,-8.92482
635,54.2683,48.2267,55.5979,37.2709
634,37.0144,-7.96591,55.95,-3.3725
634,52.3086,4.76389,54.6181,-5.8725
634,44.5354,11.2887,50.9014,4.48444
634,45.4494,9.2783,59.6519,17.9186
633,40.8986,29.3092,50.9014,4.48444
632,51.2758,-0.776333,51.3308,0.0325
632,43.6584,7.21587,51.3308,0.0325
631,40.8986,29.3092,44.5711,26.085
629,43.6839,10.3927,52.3086,4.76389
627,40.8986,29.3092,43.4393,5.22142
627,44.5354,11.2887,51.4501,5.37453
627,36.4054,28.0862,59.6519,17.9186
626,32.0114,34.8867,34.718,32.4857
626,42.6967,23.4114,51.4775,-0.461389
626,47.4647,8.54917,51.2758,-0.776333
626,41.2753,28.7519,43.4393,5.22142
625,46.2381,6.10895,59.6519,17.9186
625,35.7269,-5.91689,40.4719,-3.56264
625,38.2822,-0.558156,51.3967,-3.34333
625,51.6822,-1.79003,51.8942,-2.16722
625,44.8283,-0.715556,50.4592,4.45382
625,45.4494,9.2783,46.0043,8.91058
624,51.4239,12.2364,51.885,0.235
624,51.5053,0.055278,54.0833,-4.62333
624,41.2356,-8.67806,51.4501,5.37453
623,38.7813,-9.13592,50.1008,14.26
623,34.718,32.4857,53.3537,-2.27495
623,41.8003,12.2389,49.6233,6.20444
622,41.7991,12.5929,52.4511,20.6518
622,36.4054,28.0862,52.1657,20.9671
622,37.418,-5.89311,51.4501,5.37453
621,37.0144,-7.96591,49.6233,6.20444
620,48.1702,17.2127,51.885,0.235
620,45.2008,7.64963,48.3538,11.7861
619,50.8659,7.14274,51.5183,7.61224
619,40.4719,-3.56264,50.4592,4.45382
618,49.4369,7.60028,49.4731,8.51417
618,37.803,-1.125,51.885,0.235
615,36.6749,-4.49911,51.4501,5.37453
615,48.1103,16.5697,51.5183,7.61224
615,48.3538,11.7861,53.8054,10.7192
614,35.8575,14.4775,43.4393,5.22142
614,45.66546,9.69948,49.45444,2.11277
614,32.0114,34.8867,37.9364,23.9445
614,53.3537,-2.27495,59.6519,17.9186
614,50.9819,12.5064,51.4239,12.2364
614,36.6749,-4.49911,51.4775,-0.461389
613,40.4719,-3.56264,42.6967,23.4114
612,43.6584,7.21587,45.4494,9.2783
612,39.5517,2.73881,47.7933,13.0043
612,36.691,3.21541,41.2971,2.07846
612,48.7231,2.35944,52.1657,20.9671
611,52.3697,-1.47972,52.8311,-1.32806
611,41.2753,28.7519,57.6628,12.2798
611,39.5517,2.73881,51.5053,0.055278
611,59.3788,10.7854,60.1939,11.1004
610,48.3538,11.7861,59.4133,24.8328
610,51.4239,12.2364,60.3172,24.9633
610,44.8283,-0.715556,47.4647,8.54917
610,49.0097,2.54778,56.9236,23.9711
609,53.4213,-6.27007,56.9236,23.9711
609,36.7933,27.0917,48.3538,11.7861
609,51.1481,-0.190278,53.6304,9.98823
607,44.8283,-0.715556,51.885,0.235
606,46.2381,6.10895,51.2895,6.76678
606,36.6749,-4.49911,50.0333,8.57056
606,52.3514,13.4939,54.6341,25.2858
606,38.7813,-9.13592,47.4298,19.2611
605,51.553,-0.418167,52.205,0.175
605,33.3675,-7.58997,45.66546,9.69948
604,44.8184,20.3091,51.4775,-0.461389
604,41.2356,-8.67806,53.3537,-2.27495
603,50.8356,-0.297222,51.1481,-0.190278
602,53.3336,-2.84972,54.6181,-5.8725
602,45.6306,8.72811,52.4611,9.68508
602,50.0333,8.57056,51.3827,-2.71909
601,43.6584,7.21587,51.5053,0.055278
601,48.4253,10.9317,48.7157,11.534
601,51.4775,-0.461389,57.5425,-4.0475
601,41.1389,16.7606,51.885,0.235
601,37.0144,-7.96591,48.3538,11.7861
601,51.4239,12.2364,53.4213,-6.27007
600,51.8369,-1.32,52.4539,-1.74803
600,44.5354,11.2887,52.3514,13.4939
600,36.6749,-4.49911,38.7813,-9.13592
600,36.4054,28.0862,47.4647,8.54917
600,51.5053,0.055278,54.6341,25.2858
600,38.2822,-0.558156,48.7231,2.35944
599,52.4539,-1.74803,54.0833,-4.62333
599,49.2081,-2.19528,51.2758,-0.776333
596,43.6584,7.21587,52.1657,20.9671
596,51.1872,-1.03361,51.8369,-1.32
596,53.4213,-6.27007,54.6341,25.2858
595,37.418,-5.89311,48.3538,11.7861
593,45.66546,9.69948,54.6341,25.2858
592,39.8626,4.21865,53.3537,-2.27495
592,50.4743,19.08,51.4501,5.37453
591,46.843333,6.915,47.181389,7.416944
591,51.6164,-1.09583,51.75,-1.58362
591,41.2753,28.7519,59.8003,30.2625
590,51.4239,12.2364,51.4775,-0.461389
589,50.9014,4.48444,56.9236,23.9711
589,50.4592,4.45382,52.4511,20.6518
588,52.4603,5.52722,52.9234,4.78062
588,46.2381,6.10895,51.4239,12.2364
587,40.4719,-3.56264,47.59,7.52916
587,40.4719,-3.56264,47.5986,7.5291
587,47.2602,11.344,51.1481,-0.190278
586,48.6899,9.22196,50.8659,7.14274
585,50.9561,0.939167,51.1481,-0.190278
584,52.1657,20.9671,55.7403,9.15178
584,45.66546,9.69948,50.4743,19.08
582,41.1389,16.7606,50.0777,19.7848
582,51.8747,-0.368333,57.2019,-2.19778
582,48.1103,16.5697,53.3537,-2.27495
582,33.3675,-7.58997,44.8283,-0.715556
582,51.4501,5.37453,54.6341,25.2858
582,50.78,-1.8425,50.9503,-1.3568
582,39.5517,2.73881,45.4494,9.2783
581,41.2753,28.7519,55.5117,37.5072
581,34.8751,33.6249,53.3537,-2.27495
581,50.7344,-3.41389,50.78,-1.8425
580,51.5674,4.93183,51.9569,4.43722
580,38.7813,-9.13592,47.59,7.52916
580,38.7813,-9.13592,47.5986,7.5291
579,36.4054,28.0862,52.3514,13.4939
579,54.3776,18.4662,55.95,-3.3725
579,44.4133,8.8375,48.3538,11.7861
578,36.6749,-4.49911,53.8659,-1.66057
578,51.1872,-1.03361,51.6822,-1.79003
578,52.4511,20.6518,59.6519,17.9186
578,38.8729,1.37312,45.4494,9.2783
577,51.4173,9.38497,51.6141,8.61632
576,42.6967,23.4114,52.3086,4.76389
576,42.4317,14.1811,45.4494,9.2783
576,50.6374,5.44322,51.885,0.235
575,34.8751,33.6249,55.6179,12.656
575,50.0777,19.7848,52.4539,-1.74803
575,51.8369,-1.32,51.8747,-0.368333
575,39.5517,2.73881,49.9487,7.26389
574,55.0633,14.7596,55.6179,12.656
574,43.6839,10.3927,53.3537,-2.27495
573,52.1657,20.9671,53.0968,17.9777
573,34.8751,33.6249,40.5197,22.9709
573,45.5053,12.3519,60.3172,24.9633
572,51.4501,5.37453,54.3776,18.4662
572,41.8003,12.2389,47.5986,7.5291
572,41.8003,12.2389,47.59,7.52916
572,50.9014,4.48444,52.4539,-1.74803
572,51.6164,-1.09583,51.8747,-0.368333
572,45.5053,12.3519,52.3514,13.4939
571,51.1872,-1.03361,51.6164,-1.09583
569,53.3336,-2.84972,53.9103,-8.81849
568,38.8729,1.37312,50.0333,8.57056
567,41.2753,28.7519,46.2237,14.4576
566,36.4054,28.0862,50.8659,7.14274
566,50.9561,0.939167,51.5053,0.055278
566,46.9141,7.49715,47.4647,8.54917
565,38.2822,-0.558156,51.1894,4.46028
564,38.7813,-9.13592,60.1939,11.1004
563,49.1513,16.6944,51.885,0.235
563,45.5053,12.3519,55.6179,12.656
563,51.5703,0.693333,51.8747,-0.368333
563,51.8942,-2.16722,52.3697,-1.47972
561,36.7933,27.0917,50.9014,4.48444
561,51.2895,6.76678,54.9132,8.34047
560,50.78,-1.8425,51.1872,-1.03361
560,48.7231,2.35944,52.3086,4.76389
560,41.2753,28.7519,43.6584,7.21587
559,32.0114,34.8867,45.66546,9.69948
558,50.7344,-3.41389,51.0094,-2.63882
557,40.4719,-3.56264,45.7256,5.08111
557,35.8575,14.4775,41.2753,28.7519
556,44.8283,-0.715556,48.5383,7.62823
555,44.8184,20.3091,52.3514,13.4939
555,48.0695,-1.73479,49.0097,2.54778
554,44.5711,26.085,51.4501,5.37453
554,38.7813,-9.13592,49.45444,2.11277
554,50.8356,-0.297222,51.3308,0.0325
554,59.4133,24.8328,60.1939,11.1004
553,43.6291,1.36382,46.2381,6.10895
553,37.9364,23.9445,51.1481,-0.190278
552,51.8747,-0.368333,52.3514,13.4939
552,47.0924,8.30518,47.181389,7.416944
552,35.8575,14.4775,45.4494,9.2783
552,45.4289,10.3306,51.4239,12.2364
551,44.8184,20.3091,60.1939,11.1004
551,45.66546,9.69948,59.6519,17.9186
551,57.2019,-2.19778,58.8767,5.63778
550,53.4213,-6.27007,60.1939,11.1004
550,48.6899,9.22196,49.4731,8.51417
550,52.1657,20.9671,57.6628,12.2798
549,36.4054,28.0862,37.9364,23.9445
548,51.2895,6.76678,51.6024,6.14217
548,47.7933,13.0043,52.3086,4.76389
548,36.691,3.21541,41.8003,12.2389
547,47.59,7.52916,55.6179,12.656
547,47.5986,7.5291,55.6179,12.656
547,36.6749,-4.49911,52.8311,-1.32806
546,50.0333,8.57056,51.885,0.235
546,50.8659,7.14274,55.7403,9.15178
545,42.6967,23.4114,52.3514,13.4939
545,50.6374,5.44322,50.9608,6.04242
545,43.6584,7.21587,51.885,0.235
544,37.9364,23.9445,41.2971,2.07846
544,38.176,13.091,45.66546,9.69948
543,35.8575,14.4775,47.4298,19.2611
542,47.9888,10.2395,48.0814,11.2831
542,42.6967,23.4114,50.4592,4.45382
542,50.4592,4.45382,59.6519,17.9186
542,36.6749,-4.49911,49.0097,2.54778
541,45.5053,12.3519,51.4239,12.2364
541,47.59,7.52916,50.8659,7.14274
541,47.5986,7.5291,50.8659,7.14274
540,43.6584,7.21587,48.5383,7.62823
539,47.7933,13.0043,51.885,0.235
539,50.0777,19.7848,51.3827,-2.71909
539,35.8575,14.4775,52.3086,4.76389
539,45.2008,7.64963,51.1481,-0.190278
538,38.7813,-9.13592,60.3172,24.9633
538,44.9216,4.9699,45.3629,5.32937
538,46.9141,7.49715,47.59,7.52916
538,47.9888,10.2395,48.4253,10.9317
538,51.2303,6.50444,51.5183,7.61224
538,45.4494,9.2783,49.6233,6.20444
538,49.1513,16.6944,50.1008,14.26
538,46.9141,7.49715,47.5986,7.5291
538,47.2602,11.344,48.0814,11.2831
537,53.4213,-6.27007,54.0833,-4.62333
537,34.8751,33.6249,59.6519,17.9186
536,49.6233,6.20444,52.1657,20.9671
535,52.92,-1.07917,53.3078,-0.550833
535,50.0777,19.7848,50.4592,4.45382
535,55.6179,12.656,55.7403,9.15178
535,44.5711,26.085,45.8099,21.3379
534,51.6164,-1.09583,52.3697,-1.47972
534,38.2822,-0.558156,50.8659,7.14274
534,51.3239,-0.8475,51.8369,-1.32
534,44.8283,-0.715556,50.0333,8.57056
533,41.8003,12.2389,48.6899,9.22196
533,51.8747,-0.368333,57.5425,-4.0475
532,41.2753,28.7519,54.6341,25.2858
532,39.5517,2.73881,43.6584,7.21587
531,47.59,7.52916,55.95,-3.3725
531,41.2753,28.7519,51.4239,12.2364
531,39.5517,2.73881,49.0097,2.54778
531,36.4054,28.0862,50.9014,4.48444
531,47.5986,7.5291,55.95,-3.3725
531,52.702,-8.92482,52.8311,-1.32806
531,43.4393,5.22142,47.1532,-1.61073
531,52.4603,5.52722,53.1197,6.57944
530,41.8003,12.2389,50.4592,4.45382
529,51.553,-0.418167,51.885,0.235
529,45.2008,7.64963,49.0097,2.54778
529,50.8659,7.14274,52.1657,20.9671
528,50.9561,0.939167,51.5703,0.693333
528,38.176,13.091,45.5053,12.3519
528,32.6979,-16.7745,41.2356,-8.67806
527,46.2381,6.10895,47.1532,-1.61073
526,40.4719,-3.56264,60.1939,11.1004
526,41.2971,2.07846,43.81,11.2051
526,45.5053,12.3519,51.2895,6.76678
525,46.2381,6.10895,53.3336,-2.84972
525,41.1389,16.7606,43.6839,10.3927
525,51.4239,12.2364,60.1939,11.1004
525,60.3172,24.9633,61.4141,23.6044
524,39.5517,2.73881,41.7991,12.5929
523,51.8413,-8.49111,51.8747,-0.368333
523,36.6749,-4.49911,48.1103,16.5697
523,51.1481,-0.190278,53.9103,-8.81849
522,51.8747,-0.368333,52.421,16.8263
522,33.8209,35.4884,51.2895,6.76678
521,45.8099,21.3379,48.3538,11.7861
521,41.1389,16.7606,48.1103,16.5697
520,41.7991,12.5929,42.6967,23.4114
520,50.8659,7.14274,54.3776,18.4662
520,43.4393,5.22142,51.4239,12.2364
520,34.2989,-6.59588,49.0097,2.54778
519,43.6839,10.3927,50.4592,4.45382
518,50.4743,19.08,60.1939,11.1004
518,59.3556,17.9436,59.6519,17.9186
518,35.8575,14.4775,51.885,0.235
518,54.9132,8.34047,54.9644,9.79173
517,36.6749,-4.49911,53.3336,-2.84972
517,47.181389,7.416944,47.4647,8.54917
517,47.4298,19.2611,49.6233,6.20444
517,55.6179,12.656,59.4133,24.8328
517,45.66546,9.69948,45.741389,8.886667
516,37.9364,23.9445,40.4719,-3.56264
516,59.3556,17.9436,63.1944,14.5003
516,48.0814,11.2831,48.3538,11.7861
515,43.6839,10.3927,51.4501,5.37453
515,53.8054,10.7192,54.3794,10.1453
514,36.691,3.21541,50.0333,8.57056
514,33.3675,-7.58997,41.8003,12.2389
513,41.8003,12.2389,44.8184,20.3091
512,51.4239,12.2364,59.6519,17.9186
512,48.6899,9.22196,48.7794,8.0805
512,36.7933,27.0917,47.4647,8.54917
511,45.66546,9.69948,48.1702,17.2127
511,45.66546,9.69948,54.3776,18.4662
510,50.0777,19.7848,53.3336,-2.84972
510,34.2989,-6.59588,48.7231,2.35944
510,50.8356,-0.297222,51.1872,-1.03361
509,39.8626,4.21865,48.7231,2.35944
509,51.4239,12.2364,52.1657,20.9671
509,48.6899,9.22196,53.0475,8.78667
508,40.5197,22.9709,51.2895,6.76678
508,38.176,13.091,44.5354,11.2887
507,40.4719,-3.56264,47.1532,-1.61073
506,51.6164,-1.09583,51.8369,-1.32
506,50.7344,-3.41389,52.8311,-1.32806
505,52.8311,-1.32806,53.3078,-0.550833
505,45.4494,9.2783,51.2758,-0.776333
504,44.5354,11.2887,45.6306,8.72811
504,36.4054,28.0862,50.4743,19.08
504,39.5517,2.73881,50.4592,4.45382
503,51.75,-1.58362,51.8942,-2.16722
503,37.0144,-7.96591,44.8283,-0.715556
502,51.885,0.235,54.9639,24.0848
502,32.0114,34.8867,51.1481,-0.190278
501,41.2971,2.07846,49.45444,2.11277
500,51.9569,4.43722,52.4603,5.52722
500,49.2081,-2.19528,50.9503,-1.3568
500,51.4239,12.2364,55.7403,9.15178
500,49.6233,6.20444,51.4775,-0.461389
499,51.4239,12.2364,54.6341,25.2858
499,33.3675,-7.58997,51.1481,-0.190278
499,41.1389,16.7606,52.3086,4.76389
499,46.843333,6.915,47.083889,6.792778
499,50.9503,-1.3568,51.1872,-1.03361
498,54.4593,9.51633,54.9132,8.34047
497,34.8751,33.6249,47.4298,19.2611
497,52.1385,15.7986,52.421,16.8263
497,53.4213,-6.27007,54.9639,24.0848
496,40.4719,-3.56264,52.8311,-1.32806
496,40.4719,-3.56264,50.6374,5.44322
496,51.4239,12.2364,52.702,-8.92482
496,51.5183,7.61224,52.2758,6.88917
495,46.2196,7.32676,46.843333,6.915
495,37.0144,-7.96591,47.59,7.52916
495,37.0144,-7.96591,47.5986,7.5291
495,42.6967,23.4114,51.4239,12.2364
495,47.4647,8.54917,51.1328,13.7672
495,35.8575,14.4775,44.5354,11.2887
495,54.3776,18.4662,55.7403,9.15178
494,55.5346,13.3704,60.1939,11.1004
494,41.7991,12.5929,55.95,-3.3725
494,51.1481,-0.190278,60.3172,24.9633
494,43.6839,10.3927,48.7231,2.35944
494,51.2758,-0.776333,53.4213,-6.27007
494,50.1008,14.26,56.9236,23.9711
493,50.9819,12.5064,51.1328,13.7672
493,44.5354,11.2887,51.2895,6.76678
493,51.4239,12.2364,54.3776,18.4662
492,48.1103,16.5697,52.4511,20.6518
492,43.6291,1.36382,53.4213,-6.27007
492,42.6967,23.4114,51.5183,7.61224
492,37.418,-5.89311,50.4592,4.45382
492,52.8311,-1.32806,55.6179,12.656
491,49.4347,-2.60194,50.7344,-3.41389
491,45.66546,9.69948,55.95,-3.3725
490,51.885,0.235,52.205,0.175
490,41.2971,2.07846,45.2008,7.64963
490,51.1328,13.7672,52.3514,13.4939
490,36.691,3.21541,41.2753,28.7519
490,49.1513,16.6944,51.4239,12.2364
489,50.4592,4.45382,52.1657,20.9671
489,41.8003,12.2389,53.6304,9.98823
489,51.2895,6.76678,57.6628,12.2798
489,51.885,0.235,56.3,10.619
488,35.8575,14.4775,49.0097,2.54778
486,49.0097,2.54778,50.6374,5.44322
486,42.6967,23.4114,49.0097,2.54778
486,34.8751,33.6249,52.4539,-1.74803
485,44.8184,20.3091,59.6519,17.9186
485,57.6628,12.2798,60.1939,11.1004
484,36.4054,28.0862,48.1103,16.5697
484,51.1328,13.7672,52.3086,4.76389
484,51.4775,-0.461389,55.7403,9.15178
484,50.0333,8.57056,55.0375,-1.69167
483,39.5517,2.73881,47.4298,19.2611
483,36.4054,28.0862,48.6899,9.22196
483,51.8942,-2.16722,52.4539,-1.74803
482,51.885,0.235,52.1809,-9.52378
482,41.2971,2.07846,52.4511,20.6518
482,48.2332,14.1875,51.4239,12.2364
482,44.5711,26.085,51.1481,-0.190278
481,44.8184,20.3091,47.5986,7.5291
481,47.7933,13.0043,50.8659,7.14274
481,36.6749,-4.49911,41.8003,12.2389
481,44.8184,20.3091,47.59,7.52916
481,41.2971,2.07846,47.1532,-1.61073
481,35.8575,14.4775,45.6484,12.1944
480,38.8729,1.37312,48.1103,16.5697
480,56.2667,15.265,59.3556,17.9436
478,43.81,11.2051,51.1481,-0.190278
478,40.8986,29.3092,50.6374,5.44322
478,51.1481,-0.190278,53.3537,-2.27495
477,39.5517,2.73881,57.6628,12.2798
476,42.6967,23.4114,47.9888,10.2395
476,51.8413,-8.49111,53.3336,-2.84972
476,50.9014,4.48444,55.95,-3.3725
475,38.8729,1.37312,47.5986,7.5291
475,51.3239,-0.8475,51.75,-1.58362
475,38.8729,1.37312,47.59,7.52916
475,43.6584,7.21587,44.5711,26.085
475,43.4393,5.22142,45.5053,12.3519
474,38.2822,-0.558156,38.7813,-9.13592
474,47.4647,8.54917,51.3308,0.0325
473,33.8209,35.4884,48.7231,2.35944
473,53.1781,-2.97778,53.2481,-4.53534
473,37.0144,-7.96591,50.8659,7.14274
473,50.8172,3.20472,51.1894,4.46028
473,37.803,-1.125,53.3537,-2.27495
472,55.6062,49.2787,55.9728,37.4147
472,47.4298,19.2611,59.6519,17.9186
472,48.3693,7.82772,48.7794,8.0805
471,35.7269,-5.91689,41.2971,2.07846
471,41.1389,16.7606,50.4592,4.45382
471,47.4298,19.2611,57.6628,12.2798
471,51.1481,-0.190278,51.3239,-0.8475
471,36.6749,-4.49911,45.6306,8.72811
471,50.1008,14.26,55.95,-3.3725
470,34.0515,-6.75152,49.0097,2.54778
470,51.0094,-2.63882,51.6822,-1.79003
470,40.4719,-3.56264,43.81,11.2051
468,36.7933,27.0917,50.8659,7.14274
468,36.4054,28.0862,51.3827,-2.71909
467,52.205,0.175,52.3426,0.772939
467,35.8575,14.4775,50.9014,4.48444
466,54.6341,25.2858,55.7403,9.15178
466,39.5517,2.73881,51.3967,-3.34333
466,45.4494,9.2783,53.6304,9.98823
466,35.6239,-0.621183,36.691,3.21541
465,44.5711,26.085,52.3514,13.4939
465,50.11,22.019,51.8747,-0.368333
465,46.2381,6.10895,46.843333,6.915
464,48.7519,2.10619,49.0287,1.21986
464,44.8184,20.3091,51.8747,-0.368333
464,50.0777,19.7848,53.8659,-1.66057
464,36.1512,-5.34966,51.1481,-0.190278
463,55.4767,10.3309,55.7403,9.15178
463,45.6484,12.1944,49.45444,2.11277
463,36.6749,-4.49911,51.9569,4.43722
462,51.5183,7.61224,54.3776,18.4662
462,50.8659,7.14274,53.3537,-2.27495
462,46.2237,14.4576,48.3538,11.7861
462,43.4393,5.22142,50.8659,7.14274
461,38.8913,-6.82133,40.4719,-3.56264
461,44.5711,26.085,55.6179,12.656
461,49.4347,-2.60194,50.78,-1.8425
461,43.6291,1.36382,47.59,7.52916
461,45.5053,12.3519,52.1657,20.9671
461,50.0777,19.7848,60.2934,5.21814
461,43.6839,10.3927,45.6306,8.72811
461,43.6291,1.36382,47.5986,7.5291
460,36.1512,-5.34966,51.4775,-0.461389
460,52.2758,6.88917,53.1197,6.57944
460,49.2081,-2.19528,51.3308,0.0325
460,43.6291,1.36382,51.3827,-2.71909
460,38.8729,1.37312,53.6304,9.98823
459,41.6662,-1.04155,51.885,0.235
459,45.5053,12.3519,51.8747,-0.368333
459,57.0928,9.84924,60.1939,11.1004
459,38.2822,-0.558156,45.6306,8.72811
459,52.3514,13.4939,59.4133,24.8328
459,51.3308,0.0325,52.3086,4.76389
458,38.7813,-9.13592,45.7256,5.08111
457,39.8626,4.21865,45.6306,8.72811
457,39.8626,4.21865,51.885,0.235
457,41.1389,16.7606,48.7231,2.35944
456,48.3538,11.7861,54.9132,8.34047
455,51.0094,-2.63882,51.3827,-2.71909
455,38.8729,1.37312,43.6584,7.21587
455,49.6963,18.1111,51.4239,12.2364
455,41.8003,12.2389,43.81,11.2051
454,50.0777,19.7848,55.7403,9.15178
454,59.6519,17.9186,64.6248,21.0769
454,49.4731,8.51417,52.3514,13.4939
454,43.6839,10.3927,53.4213,-6.27007
453,32.0114,34.8867,40.5197,22.9709
453,52.421,16.8263,53.4213,-6.27007
452,37.0144,-7.96591,49.0097,2.54778
452,40.5197,22.9709,48.6899,9.22196
452,42.5614,18.2682,50.0333,8.57056
452,51.3239,-0.8475,51.6822,-1.79003
452,38.8729,1.37312,44.5354,11.2887
451,51.6164,-1.09583,51.8942,-2.16722
450,41.2356,-8.67806,45.7256,5.08111
450,51.4239,12.2364,51.5703,0.693333
450,45.6306,8.72811,46.2381,6.10895
450,45.66546,9.69948,52.1657,20.9671
449,34.8751,33.6249,50.1008,14.26
449,45.4494,9.2783,47.4647,8.54917
449,38.2822,-0.558156,51.1989,2.86222
449,45.66546,9.69948,52.3086,4.76389
449,39.5517,2.73881,52.1657,20.9671
449,38.9054,16.2423,41.8003,12.2389
448,40.5197,22.9709,51.1481,-0.190278
448,51.4775,-0.461389,53.8659,-1.66057
447,41.2971,2.07846,56.9236,23.9711
447,55.95,-3.3725,59.6519,17.9186
447,40.8986,29.3092,60.1939,11.1004
446,41.8003,12.2389,51.3827,-2.71909
446,41.2971,2.07846,50.6374,5.44322
446,47.5986,7.5291,50.9014,4.48444
446,54.3776,18.4662,60.3172,24.9633
446,47.59,7.52916,50.9014,4.48444
445,37.0144,-7.96591,48.6899,9.22196
445,44.8283,-0.715556,53.3537,-2.27495
445,48.1702,17.2127,53.4213,-6.27007
445,45.2008,7.64963,51.885,0.235
444,36.4054,28.0862,52.4611,9.68508
444,43.4393,5.22142,48.5383,7.62823
444,40.8986,29.3092,49.4987,11.0781
443,52.702,-8.92482,53.3537,-2.27495
443,51.2895,6.76678,52.1346,7.68483
443,43.4393,5.22142,48.0695,-1.73479
